,zipcode,covid_cases,E1. HOUSEHOLD INCOME AND BENEFITS.Total households,"E1. HOUSEHOLD INCOME AND BENEFITS.Less than $10,000","E1. HOUSEHOLD INCOME AND BENEFITS.$10,000 to $14,999","E1. HOUSEHOLD INCOME AND BENEFITS.$15,000 to $24,999","E1. HOUSEHOLD INCOME AND BENEFITS.$25,000 to $34,999","E1. HOUSEHOLD INCOME AND BENEFITS.$35,000 to $49,999","E1. HOUSEHOLD INCOME AND BENEFITS.$50,000 to $74,999","E1. HOUSEHOLD INCOME AND BENEFITS.$75,000 to $99,999","E1. HOUSEHOLD INCOME AND BENEFITS.$100,000 to $149,999","E1. HOUSEHOLD INCOME AND BENEFITS.$150,000 to $199,999","E1. HOUSEHOLD INCOME AND BENEFITS.$200,000 or more",E1. HOUSEHOLD INCOME AND BENEFITS.With earnings,E1. HOUSEHOLD INCOME AND BENEFITS.With social security,E1. HOUSEHOLD INCOME AND BENEFITS.With retirement income,E1. HOUSEHOLD INCOME AND BENEFITS.With supplemental security income,E1. HOUSEHOLD INCOME AND BENEFITS.With cash public assistance income,E1. HOUSEHOLD INCOME AND BENEFITS.With food stamp benefits in the past 12 months,E1. HOUSEHOLD INCOME AND BENEFITS.Median household income,E1. HOUSEHOLD INCOME AND BENEFITS.Mean household income,E1. HOUSEHOLD INCOME AND BENEFITS.Mean household earnings,E1. HOUSEHOLD INCOME AND BENEFITS.Mean household social security income,E1. HOUSEHOLD INCOME AND BENEFITS.Mean household retirement income,E1. HOUSEHOLD INCOME AND BENEFITS.Mean household supplemental security income,E1. HOUSEHOLD INCOME AND BENEFITS.Mean household cash public assistance income,E2. FAMILY INCOME AND BENEFITS.Family households,"E2. FAMILY INCOME AND BENEFITS.Less than $10,000","E2. FAMILY INCOME AND BENEFITS.$10,000 to $14,999","E2. FAMILY INCOME AND BENEFITS.$15,000 to $24,999","E2. FAMILY INCOME AND BENEFITS.$25,000 to $34,999","E2. FAMILY INCOME AND BENEFITS.$35,000 to $49,999","E2. FAMILY INCOME AND BENEFITS.$50,000 to $74,999","E2. FAMILY INCOME AND BENEFITS.$75,000 to $99,999","E2. FAMILY INCOME AND BENEFITS.$100,000 to $149,999","E2. FAMILY INCOME AND BENEFITS.$150,000 to $199,999","E2. FAMILY INCOME AND BENEFITS.$200,000 or more",E2. FAMILY INCOME AND BENEFITS.Median family income,E2. FAMILY INCOME AND BENEFITS.Mean family income,E3. OTHER INCOME MEASURES.Per-capita income,E3. OTHER INCOME MEASURES.Nonfamily households,E3. OTHER INCOME MEASURES.Median nonfamily income,E3. OTHER INCOME MEASURES.Mean nonfamily income,E3. OTHER INCOME MEASURES.All full-time workers,E3. OTHER INCOME MEASURES.All male full-time workers,E3. OTHER INCOME MEASURES.All female full-time workers,E3. OTHER INCOME MEASURES.Median earnings for workers,"E3. OTHER INCOME MEASURES.Median earnings for male full-time, year-round workers","E3. OTHER INCOME MEASURES.Median earnings for female full-time, year-round workers",E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons for whom poverty status is determined,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons below poverty,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Poverty ratio under 0.5,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Poverty ratio in 0.5 to 0.99,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Poverty ratio in 1 to 2,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Poverty ratio in 2 and over,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons under 18 for whom poverty status is determined,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons under 18 in poverty,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons aged 18 to 64 for whom poverty status is determined,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons aged 18 to 64 in poverty,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons over 65 for whom poverty status is determined,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons over 65 in poverty,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons in families for whom poverty status is determined,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Unrelated individuals for whom poverty status is determined,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons in families in poverty,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Family households in poverty,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Unrelated persons in poverty 15 years and over,E5. EMPLOYMENT STATUS.Population 16 years and over,E5. EMPLOYMENT STATUS.In labor force,E5. EMPLOYMENT STATUS.Civilian labor force,E5. EMPLOYMENT STATUS.Employed civilians,E5. EMPLOYMENT STATUS.Unemployed civilians,E5. EMPLOYMENT STATUS.In military,E5. EMPLOYMENT STATUS.Not in labor force,E5. EMPLOYMENT STATUS.Females 16 years and over,E5. EMPLOYMENT STATUS.Females in labor force,E5. EMPLOYMENT STATUS.Females in civilian labor force,E5. EMPLOYMENT STATUS.Employed females,E6. CHILDREN WITH ALL PARENTS WORKING.(Own) children under 6,E6. CHILDREN WITH ALL PARENTS WORKING.All parents working,E6. CHILDREN WITH ALL PARENTS WORKING.(Own) children aged 6 to 17,E6. CHILDREN WITH ALL PARENTS WORKING.All parents working,E7. COMMUTING TO WORK.Workers 16 years and over,E7. COMMUTING TO WORK.Workers 16+ who commute to work,"E7. COMMUTING TO WORK.Car, truck, or van; drove alone","E7. COMMUTING TO WORK.Car, truck, or van; carpooled",E7. COMMUTING TO WORK.Public transportation (excluding taxicab),E7. COMMUTING TO WORK.Walked to work,E7. COMMUTING TO WORK.Other means of commuting,E7. COMMUTING TO WORK.Worked at home,E7. COMMUTING TO WORK.Mean travel time to work in minutes,E8. WORKERS BY OCCUPATION.Civilian employed population 16 years and over,"E8. WORKERS BY OCCUPATION.Management, business, science, and arts occupations",E8. WORKERS BY OCCUPATION.Service occupations,E8. WORKERS BY OCCUPATION.Sales and office occupations,"E8. WORKERS BY OCCUPATION.Farming, fishing, and forestry occupations","E8. WORKERS BY OCCUPATION.Construction, extraction, installation, maintenance, and repair occupations","E8. WORKERS BY OCCUPATION.Production, transportation, and material moving occupations",E9. WORKERS BY INDUSTRY.Civilian employed population 16 years and over,"E9. WORKERS BY INDUSTRY.Agriculture, forestry, fishing and hunting, and mining",E9. WORKERS BY INDUSTRY.Construction,E9. WORKERS BY INDUSTRY.Manufacturing,E9. WORKERS BY INDUSTRY.Wholesale trade,E9. WORKERS BY INDUSTRY.Retail trade,"E9. WORKERS BY INDUSTRY.Transportation and warehousing, and utilities",E9. WORKERS BY INDUSTRY.Information,"E9. WORKERS BY INDUSTRY.Finance and insurance, and real estate and rental and leasing","E9. WORKERS BY INDUSTRY.Professional, scientific, management, and administrative","E9. WORKERS BY INDUSTRY.Educational services, and health care and social assistance","E9. WORKERS BY INDUSTRY.Arts, entertainment, and recreation, and accommodation and food services","E9. WORKERS BY INDUSTRY.Other services, except public administration",E9. WORKERS BY INDUSTRY.Public administration,E10. CLASS OF WORKER.Civilian employed population 16 years and over,E10. CLASS OF WORKER.Private wage and salary workers,E10. CLASS OF WORKER.Government workers,E10. CLASS OF WORKER.Self-employed workers in own not incorporated business,E10. CLASS OF WORKER.Unpaid family workers,E11. INSURANCE COVERAGE.Civilian noninstitutionalized persons,E11. INSURANCE COVERAGE.Under 65 years of age,E11. INSURANCE COVERAGE.Without insurance coverage,E11. INSURANCE COVERAGE.With public insurance,E11. INSURANCE COVERAGE.With private insurance,E11. INSURANCE COVERAGE.Under 19 years of age,E11. INSURANCE COVERAGE.Without insurance coverage
0,63101,12,,7.4,2.9,8.1,12.9,13.1,20.9,8.1,15.7,7.1,3.7,89.1,15.3,6.4,2.8,,11.1,,,,,,,,24.2,11.5,3.3,1.9,10.7,14.3,13.4,2.7,16.8,19.3,6.1,,,,75.8,,,,58.7,41.3,,,,,15.6,11.0,4.7,19.0,65.4,,39.4,,10.2,,28.8,,,18.9,14.7,13.2,,84.7,81.9,97.1,2.9,2.8,15.3,45.5,40.0,39.4,95.0,,100.0,,100.0,,96.4,67.7,7.3,5.6,14.5,1.3,3.6,,,48.2,21.1,18.1,0.5,0.9,11.2,,1.1,0.9,9.6,4.5,6.0,9.3,1.9,3.6,18.3,19.6,15.3,4.6,5.4,,79.1,14.0,6.9,,,91.6,7.1,20.0,74.8,13.8,
0,63102,12,,7.0,3.7,13.7,9.7,12.4,24.9,17.9,9.0,,1.7,95.4,13.1,3.2,,,2.1,,,,,,,,13.7,,,,,,25.2,38.5,23.7,,12.6,,,,86.3,,,,55.8,44.2,,,,,7.1,7.1,,14.1,78.7,,,,8.1,,,,,,,9.9,,44.6,43.2,95.9,4.1,1.5,55.4,30.3,21.9,21.1,100.0,,,,,,92.4,48.3,2.5,10.0,26.1,5.4,7.6,,,76.4,8.7,10.8,,2.0,2.1,,4.5,,7.5,1.0,5.6,,5.1,8.2,20.6,31.9,13.8,1.7,,,89.5,10.5,,,,91.8,1.3,4.1,94.6,4.5,
0,63103,84,,13.0,6.4,11.8,12.0,13.5,17.4,12.4,8.1,3.0,2.4,79.8,20.3,10.7,4.2,1.2,13.9,,,,,,,,22.5,,1.0,7.0,16.2,6.2,21.0,26.7,9.2,5.8,6.9,,,,77.5,,,,63.1,36.9,,,,,17.8,7.4,10.4,17.7,64.5,,5.9,,18.3,,21.5,,,4.6,4.0,25.9,,66.3,65.7,95.7,4.3,0.6,33.7,45.1,27.7,27.7,93.3,,76.8,,85.1,,96.2,65.6,4.3,8.5,15.8,1.9,3.8,,,46.7,20.7,26.2,0.5,1.3,4.5,,1.4,1.4,5.2,4.2,11.3,5.1,3.7,9.0,15.4,21.7,13.7,2.2,5.8,,87.1,11.8,1.1,,,90.8,10.7,15.3,76.6,8.1,
0,63104,89,,11.6,7.4,12.2,5.2,11.1,15.9,13.2,13.1,4.9,5.4,83.2,20.6,9.7,6.1,1.1,22.2,,,,,,,,47.2,7.0,4.1,16.6,9.3,8.0,11.5,11.7,15.7,6.8,9.3,,,,52.8,,,,53.1,46.9,,,,,18.9,8.7,10.2,22.7,58.4,,28.0,,16.9,,14.6,,,15.9,15.5,24.2,,73.0,72.8,94.0,6.0,0.2,27.0,52.0,37.2,37.2,94.2,,77.3,,80.8,,94.3,81.2,5.0,4.3,3.0,0.8,5.7,,,53.5,14.7,21.3,,2.8,7.7,,0.1,2.9,8.6,2.4,10.8,5.5,3.1,7.2,13.8,27.9,9.8,4.3,3.5,,84.7,9.0,5.8,0.5,,90.6,7.8,24.9,69.4,21.2,1.8
0,63106,100,,31.4,14.4,17.0,10.7,11.9,6.0,4.3,2.4,0.3,1.6,57.4,32.2,14.1,15.1,4.4,50.6,,,,,,,,53.2,24.2,12.6,17.6,12.0,16.4,8.7,3.0,3.2,0.6,1.7,,,,46.8,,,,39.9,60.1,,,,,49.4,31.5,17.9,25.0,25.6,,60.1,,43.1,,42.0,,,48.9,44.3,50.9,,51.9,51.9,77.6,22.4,,48.1,63.6,34.5,34.5,78.9,,80.1,,76.2,,98.4,62.2,7.6,21.2,4.9,2.5,1.6,,,19.2,37.1,29.5,0.2,3.1,10.9,,0.2,2.0,4.3,2.0,8.5,9.0,3.7,3.5,7.9,31.2,13.5,3.5,10.7,,77.9,19.5,2.4,0.2,,88.5,13.9,59.2,34.6,39.1,5.9
0,63107,73,,19.7,15.0,16.7,11.8,13.0,14.8,4.5,3.2,0.8,0.4,61.7,34.8,18.7,14.0,4.2,38.6,,,,,,,,53.9,10.0,9.1,20.5,13.8,12.4,19.5,8.3,4.5,1.2,0.7,,,,46.1,,,,47.8,52.2,,,,,37.8,12.7,25.1,24.6,37.6,,51.9,,36.5,,21.6,,,32.9,29.1,51.8,,55.0,55.0,85.2,14.8,,45.0,54.5,29.6,29.6,85.2,,79.8,,78.3,,95.9,53.6,13.7,24.4,3.1,1.1,4.1,,,21.3,35.0,20.3,0.3,8.1,14.9,,,3.0,6.4,1.1,8.6,9.2,1.6,3.8,8.7,29.3,16.7,3.3,8.3,,76.9,18.6,4.5,0.1,,85.1,17.3,45.3,43.5,25.4,9.6
0,63108,187,,17.1,6.5,8.0,8.3,13.3,13.8,8.6,10.5,5.2,8.8,73.0,22.7,11.9,6.7,1.5,12.2,,,,,,,,28.5,6.1,1.7,5.6,2.1,10.7,13.8,9.7,15.9,12.3,22.2,,,,71.5,,,,56.8,43.2,,,,,25.0,15.7,9.3,12.1,62.9,,35.1,,25.5,,17.2,,,11.9,9.9,35.3,,60.3,60.2,92.6,7.4,0.1,39.7,49.9,28.8,28.8,93.4,,67.3,,84.1,,94.4,60.1,4.8,8.9,18.0,2.7,5.6,,,64.1,13.6,13.5,,2.6,6.1,,0.3,2.2,9.1,1.3,7.5,2.1,1.9,6.2,15.0,39.8,7.5,4.0,3.2,,89.5,7.1,3.1,0.3,,85.4,9.5,15.6,77.0,10.3,5.1
0,63109,74,,3.7,4.2,8.0,10.4,16.8,18.5,13.5,14.7,6.4,3.9,83.3,24.8,14.8,2.4,1.0,5.0,,,,,,,,48.1,1.7,2.0,3.7,4.3,12.6,15.6,18.6,23.5,11.1,6.9,,,,51.9,,,,49.4,50.6,,,,,7.0,3.3,3.7,12.4,80.6,,7.8,,6.9,,6.6,,,4.0,4.5,13.3,,76.9,76.9,97.0,3.0,,23.1,55.2,40.3,40.3,97.6,,81.1,,85.5,,96.3,81.5,9.7,2.0,2.3,0.7,3.7,,,50.9,15.4,20.4,0.1,4.0,9.3,,0.3,3.4,9.3,2.7,8.5,3.8,3.2,7.2,12.8,27.7,11.4,4.3,5.4,,82.6,12.2,5.0,0.2,,85.8,5.2,11.0,85.9,16.7,0.5
0,63110,57,,8.3,3.9,10.3,9.9,13.0,18.5,11.2,12.1,6.3,6.5,86.3,18.6,10.6,1.9,1.5,10.2,,,,,,,,45.3,6.0,2.1,5.9,6.5,11.7,13.6,15.1,16.3,10.5,12.3,,,,54.7,,,,49.0,51.0,,,,,14.8,7.7,7.1,17.4,67.8,,13.3,,15.5,,12.5,,,10.0,9.8,23.1,,71.8,71.7,95.6,4.4,0.1,28.2,53.8,36.9,36.9,96.8,,82.4,,86.3,,92.8,72.4,8.4,4.6,4.9,2.5,7.2,,,55.4,16.2,17.9,0.2,3.9,6.5,,,2.7,7.0,2.0,9.4,2.5,2.4,10.2,14.2,32.3,10.1,4.3,2.7,,89.0,7.5,3.4,,,90.2,9.0,14.3,78.6,18.1,2.5
0,63111,83,,19.8,9.9,17.8,12.0,12.3,13.7,6.7,4.6,1.7,1.5,65.5,33.4,11.8,12.6,1.9,33.7,,,,,,,,48.7,18.9,4.5,17.6,14.0,12.9,14.9,6.0,6.3,2.5,2.4,,,,51.3,,,,55.6,44.4,,,,,35.2,17.8,17.3,27.0,37.8,,54.5,,30.0,,22.6,,,34.9,31.3,35.8,,56.9,56.8,91.7,8.3,0.1,43.1,52.1,27.4,27.4,91.4,,64.4,,58.4,,98.4,71.6,10.4,11.1,3.3,2.0,1.6,,,25.5,30.1,20.6,,6.7,17.2,,,4.4,13.2,0.7,13.1,5.7,2.7,3.3,7.5,19.9,18.2,6.8,4.6,,86.3,10.4,2.8,0.6,,89.1,17.2,43.4,42.8,25.8,6.4
