,zipcode,covid_cases,E1. HOUSEHOLD INCOME AND BENEFITS.Total households,"E1. HOUSEHOLD INCOME AND BENEFITS.Less than $10,000","E1. HOUSEHOLD INCOME AND BENEFITS.$10,000 to $14,999","E1. HOUSEHOLD INCOME AND BENEFITS.$15,000 to $24,999","E1. HOUSEHOLD INCOME AND BENEFITS.$25,000 to $34,999","E1. HOUSEHOLD INCOME AND BENEFITS.$35,000 to $49,999","E1. HOUSEHOLD INCOME AND BENEFITS.$50,000 to $74,999","E1. HOUSEHOLD INCOME AND BENEFITS.$75,000 to $99,999","E1. HOUSEHOLD INCOME AND BENEFITS.$100,000 to $149,999","E1. HOUSEHOLD INCOME AND BENEFITS.$150,000 to $199,999","E1. HOUSEHOLD INCOME AND BENEFITS.$200,000 or more",E1. HOUSEHOLD INCOME AND BENEFITS.With earnings,E1. HOUSEHOLD INCOME AND BENEFITS.With social security,E1. HOUSEHOLD INCOME AND BENEFITS.With retirement income,E1. HOUSEHOLD INCOME AND BENEFITS.With supplemental security income,E1. HOUSEHOLD INCOME AND BENEFITS.With cash public assistance income,E1. HOUSEHOLD INCOME AND BENEFITS.With food stamp benefits in the past 12 months,E1. HOUSEHOLD INCOME AND BENEFITS.Median household income,E1. HOUSEHOLD INCOME AND BENEFITS.Mean household income,E1. HOUSEHOLD INCOME AND BENEFITS.Mean household earnings,E1. HOUSEHOLD INCOME AND BENEFITS.Mean household social security income,E1. HOUSEHOLD INCOME AND BENEFITS.Mean household retirement income,E1. HOUSEHOLD INCOME AND BENEFITS.Mean household supplemental security income,E1. HOUSEHOLD INCOME AND BENEFITS.Mean household cash public assistance income,E2. FAMILY INCOME AND BENEFITS.Family households,"E2. FAMILY INCOME AND BENEFITS.Less than $10,000","E2. FAMILY INCOME AND BENEFITS.$10,000 to $14,999","E2. FAMILY INCOME AND BENEFITS.$15,000 to $24,999","E2. FAMILY INCOME AND BENEFITS.$25,000 to $34,999","E2. FAMILY INCOME AND BENEFITS.$35,000 to $49,999","E2. FAMILY INCOME AND BENEFITS.$50,000 to $74,999","E2. FAMILY INCOME AND BENEFITS.$75,000 to $99,999","E2. FAMILY INCOME AND BENEFITS.$100,000 to $149,999","E2. FAMILY INCOME AND BENEFITS.$150,000 to $199,999","E2. FAMILY INCOME AND BENEFITS.$200,000 or more",E2. FAMILY INCOME AND BENEFITS.Median family income,E2. FAMILY INCOME AND BENEFITS.Mean family income,E3. OTHER INCOME MEASURES.Per-capita income,E3. OTHER INCOME MEASURES.Nonfamily households,E3. OTHER INCOME MEASURES.Median nonfamily income,E3. OTHER INCOME MEASURES.Mean nonfamily income,E3. OTHER INCOME MEASURES.All full-time workers,E3. OTHER INCOME MEASURES.All male full-time workers,E3. OTHER INCOME MEASURES.All female full-time workers,E3. OTHER INCOME MEASURES.Median earnings for workers,"E3. OTHER INCOME MEASURES.Median earnings for male full-time, year-round workers","E3. OTHER INCOME MEASURES.Median earnings for female full-time, year-round workers",E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons for whom poverty status is determined,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons below poverty,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Poverty ratio under 0.5,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Poverty ratio in 0.5 to 0.99,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Poverty ratio in 1 to 2,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Poverty ratio in 2 and over,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons under 18 for whom poverty status is determined,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons under 18 in poverty,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons aged 18 to 64 for whom poverty status is determined,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons aged 18 to 64 in poverty,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons over 65 for whom poverty status is determined,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons over 65 in poverty,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons in families for whom poverty status is determined,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Unrelated individuals for whom poverty status is determined,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Persons in families in poverty,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Family households in poverty,E4. POVERTY STATUS OVER THE LAST 12 MONTHS.Unrelated persons in poverty 15 years and over,E5. EMPLOYMENT STATUS.Population 16 years and over,E5. EMPLOYMENT STATUS.In labor force,E5. EMPLOYMENT STATUS.Civilian labor force,E5. EMPLOYMENT STATUS.Employed civilians,E5. EMPLOYMENT STATUS.Unemployed civilians,E5. EMPLOYMENT STATUS.In military,E5. EMPLOYMENT STATUS.Not in labor force,E5. EMPLOYMENT STATUS.Females 16 years and over,E5. EMPLOYMENT STATUS.Females in labor force,E5. EMPLOYMENT STATUS.Females in civilian labor force,E5. EMPLOYMENT STATUS.Employed females,E6. CHILDREN WITH ALL PARENTS WORKING.(Own) children under 6,E6. CHILDREN WITH ALL PARENTS WORKING.All parents working,E6. CHILDREN WITH ALL PARENTS WORKING.(Own) children aged 6 to 17,E6. CHILDREN WITH ALL PARENTS WORKING.All parents working,E7. COMMUTING TO WORK.Workers 16 years and over,E7. COMMUTING TO WORK.Workers 16+ who commute to work,"E7. COMMUTING TO WORK.Car, truck, or van; drove alone","E7. COMMUTING TO WORK.Car, truck, or van; carpooled",E7. COMMUTING TO WORK.Public transportation (excluding taxicab),E7. COMMUTING TO WORK.Walked to work,E7. COMMUTING TO WORK.Other means of commuting,E7. COMMUTING TO WORK.Worked at home,E7. COMMUTING TO WORK.Mean travel time to work in minutes,E8. WORKERS BY OCCUPATION.Civilian employed population 16 years and over,"E8. WORKERS BY OCCUPATION.Management, business, science, and arts occupations",E8. WORKERS BY OCCUPATION.Service occupations,E8. WORKERS BY OCCUPATION.Sales and office occupations,"E8. WORKERS BY OCCUPATION.Farming, fishing, and forestry occupations","E8. WORKERS BY OCCUPATION.Construction, extraction, installation, maintenance, and repair occupations","E8. WORKERS BY OCCUPATION.Production, transportation, and material moving occupations",E9. WORKERS BY INDUSTRY.Civilian employed population 16 years and over,"E9. WORKERS BY INDUSTRY.Agriculture, forestry, fishing and hunting, and mining",E9. WORKERS BY INDUSTRY.Construction,E9. WORKERS BY INDUSTRY.Manufacturing,E9. WORKERS BY INDUSTRY.Wholesale trade,E9. WORKERS BY INDUSTRY.Retail trade,"E9. WORKERS BY INDUSTRY.Transportation and warehousing, and utilities",E9. WORKERS BY INDUSTRY.Information,"E9. WORKERS BY INDUSTRY.Finance and insurance, and real estate and rental and leasing","E9. WORKERS BY INDUSTRY.Professional, scientific, management, and administrative","E9. WORKERS BY INDUSTRY.Educational services, and health care and social assistance","E9. WORKERS BY INDUSTRY.Arts, entertainment, and recreation, and accommodation and food services","E9. WORKERS BY INDUSTRY.Other services, except public administration",E9. WORKERS BY INDUSTRY.Public administration,E10. CLASS OF WORKER.Civilian employed population 16 years and over,E10. CLASS OF WORKER.Private wage and salary workers,E10. CLASS OF WORKER.Government workers,E10. CLASS OF WORKER.Self-employed workers in own not incorporated business,E10. CLASS OF WORKER.Unpaid family workers,E11. INSURANCE COVERAGE.Civilian noninstitutionalized persons,E11. INSURANCE COVERAGE.Under 65 years of age,E11. INSURANCE COVERAGE.Without insurance coverage,E11. INSURANCE COVERAGE.With public insurance,E11. INSURANCE COVERAGE.With private insurance,E11. INSURANCE COVERAGE.Under 19 years of age,E11. INSURANCE COVERAGE.Without insurance coverage
0,22306,401,,5.5,2.7,6.6,6.6,10.9,16.6,14.3,16.6,8.0,12.4,86.4,19.4,16.5,2.6,2.3,10.9,,,,,,,,69.7,4.4,0.9,7.0,5.9,9.6,17.2,15.3,15.3,9.1,15.4,,,,30.3,,,,58.5,41.5,,,,,11.9,5.0,6.8,17.9,70.2,,17.3,,9.8,,9.9,,,9.7,8.9,22.9,,72.7,71.0,95.8,4.2,1.6,27.3,50.3,33.3,32.9,95.6,,66.2,,74.8,,96.4,63.0,12.6,16.2,3.4,1.3,3.6,,,34.1,22.4,20.7,,14.0,8.7,,0.3,13.6,2.8,1.3,10.6,3.6,1.1,5.4,17.2,16.6,13.8,4.2,9.3,,77.3,18.2,4.2,0.4,,89.8,20.4,20.2,63.6,28.5,10.7
0,22305,370,,4.8,1.7,6.0,5.9,8.6,14.4,12.1,19.7,10.1,16.5,91.6,10.6,9.0,2.8,2.8,7.4,,,,,,,,54.2,4.2,3.9,6.5,6.1,8.3,8.2,8.9,16.6,11.2,26.2,,,,45.8,,,,56.0,44.0,,,,,18.0,5.9,12.1,13.0,69.0,,32.1,,14.5,,4.4,,,20.3,15.1,11.8,,79.8,78.2,98.1,1.9,1.6,20.2,51.6,37.1,36.9,97.3,,56.9,,74.5,,94.6,53.4,12.2,19.6,4.2,5.3,5.4,,,50.0,20.2,12.2,0.5,13.1,4.0,,0.2,12.5,3.1,1.5,5.0,1.9,2.4,5.3,22.6,12.0,12.0,7.7,13.7,,75.4,20.1,4.0,0.5,,93.1,20.9,15.1,66.4,25.3,11.5
0,22304,352,,4.8,1.8,3.8,6.4,10.8,18.6,14.7,19.3,9.3,10.4,88.2,16.1,14.3,2.6,1.2,5.3,,,,,,,,48.2,3.6,1.3,5.9,7.5,10.9,13.3,12.8,18.0,11.3,15.5,,,,51.8,,,,53.8,46.2,,,,,12.2,4.8,7.4,13.1,74.8,,18.4,,10.7,,11.7,,,11.2,9.1,14.2,,77.8,75.9,96.2,3.8,1.9,22.2,54.1,38.6,38.2,95.3,,66.1,,72.2,,95.8,65.7,8.1,18.3,1.9,1.9,4.2,,,52.0,17.7,16.2,,5.7,8.3,,0.2,4.7,1.8,0.5,8.3,5.6,2.3,5.9,19.9,17.6,10.8,7.6,14.9,,69.9,24.8,5.3,,,88.8,15.6,13.1,74.9,19.6,11.9
0,22309,311,,4.8,3.2,5.2,7.4,8.7,14.3,13.7,16.2,12.2,14.2,85.7,21.2,18.1,2.9,1.4,6.9,,,,,,,,74.4,3.2,1.6,6.1,8.1,8.4,13.2,13.4,15.1,13.9,17.0,,,,25.6,,,,58.4,41.6,,,,,13.4,4.7,8.7,16.5,70.1,,22.3,,10.7,,6.3,,,12.5,10.6,18.7,,74.5,72.9,93.7,6.3,1.7,25.5,50.0,33.4,32.9,93.7,,60.8,,75.9,,95.9,63.4,17.5,11.8,1.2,2.1,4.1,,,38.9,23.0,16.1,,12.6,9.4,,0.2,12.0,1.7,2.1,9.7,4.6,2.4,2.8,17.9,17.1,13.0,6.5,10.3,,75.1,17.2,7.5,0.1,,89.6,16.8,17.5,68.2,28.7,8.5
0,22312,250,,2.5,1.9,4.8,5.5,11.7,18.1,15.1,17.2,11.4,11.7,89.9,16.4,16.2,1.9,1.5,5.5,,,,,,,,64.1,2.7,1.7,3.8,6.1,12.9,18.5,14.1,13.0,12.5,14.6,,,,35.9,,,,56.6,43.4,,,,,10.4,3.8,6.5,18.1,71.6,,15.6,,9.3,,7.1,,,8.5,7.6,16.3,,75.7,74.5,95.2,4.8,1.2,24.3,49.6,34.8,34.7,95.2,,61.1,,81.0,,94.6,65.8,11.4,13.0,2.4,2.2,5.4,,,41.4,23.2,16.6,,10.5,8.3,,0.1,9.3,2.8,0.7,8.8,6.0,2.0,5.7,19.8,18.4,10.0,6.2,10.0,,76.3,17.2,6.4,,,89.9,21.7,14.4,65.9,22.3,11.4
0,22311,219,,6.0,2.3,5.6,7.4,13.1,21.6,12.6,16.9,8.2,6.4,86.5,13.9,14.3,1.3,1.8,6.2,,,,,,,,47.2,8.0,2.9,3.5,6.7,10.7,19.1,11.4,15.7,11.4,10.6,,,,52.8,,,,56.9,43.1,,,,,15.1,9.4,5.7,15.9,69.0,,29.2,,12.2,,4.2,,,16.7,14.6,11.8,,75.8,75.3,96.2,3.8,0.5,24.2,48.5,32.2,32.1,96.2,,43.5,,72.2,,96.9,67.4,9.0,15.0,4.2,1.3,3.1,,,42.2,17.8,17.4,0.1,9.3,13.1,,,7.9,3.6,0.5,10.5,5.0,2.0,4.3,15.4,20.9,13.5,6.0,10.3,,75.6,18.3,5.9,0.2,,91.3,21.3,15.5,65.0,22.1,11.4
0,22310,166,,1.9,0.9,3.4,3.0,4.4,11.0,13.1,25.1,15.3,21.9,88.8,21.2,21.8,2.9,0.2,2.6,,,,,,,,66.2,0.5,0.5,2.2,2.2,4.1,10.1,10.5,23.0,18.0,28.9,,,,33.8,,,,53.9,46.1,,,,,4.3,1.5,2.8,9.2,86.5,,4.2,,4.0,,5.6,,,2.9,2.5,10.3,,75.1,73.0,95.3,4.7,2.0,24.9,52.5,36.5,36.1,95.0,,63.9,,76.1,,93.3,66.3,12.0,13.5,0.2,1.3,6.7,,,56.0,14.5,19.4,0.2,4.5,5.4,,0.3,5.6,2.2,1.4,7.0,4.1,1.9,5.5,20.7,17.5,9.7,7.6,16.5,,67.5,28.0,4.4,0.1,,87.7,8.3,8.4,86.5,23.0,4.5
0,22314,123,,2.5,2.0,4.0,2.9,5.3,9.4,10.7,23.0,14.6,25.5,87.3,17.4,17.6,2.0,1.0,3.2,,,,,,,,43.9,2.6,1.0,2.6,1.9,2.9,4.0,7.1,19.0,16.8,42.1,,,,56.1,,,,51.6,48.4,,,,,7.2,4.2,3.0,6.7,86.1,,16.7,,5.0,,9.5,,,6.7,4.6,8.0,,77.6,74.7,97.1,2.9,3.0,22.4,53.0,40.1,39.2,96.7,,70.0,,74.8,,92.6,49.2,5.5,26.9,7.9,3.2,7.4,,,75.0,8.7,12.6,0.1,1.1,2.5,,0.1,2.7,2.3,0.8,4.2,2.0,2.9,7.5,27.9,13.3,6.5,9.6,20.3,,65.8,29.3,4.8,0.1,,84.4,5.3,9.3,88.3,13.4,2.1
0,22302,114,,1.9,2.3,2.4,3.3,6.8,16.1,13.0,23.7,11.3,19.3,90.7,13.9,13.8,0.8,0.5,2.5,,,,,,,,48.5,0.6,0.6,1.6,3.5,4.9,10.8,7.7,20.7,15.7,33.9,,,,51.5,,,,50.7,49.3,,,,,6.3,3.3,3.0,7.9,85.8,,8.5,,5.2,,10.3,,,3.9,2.1,11.2,,76.7,75.7,98.2,1.8,1.0,23.3,54.8,39.9,39.7,98.4,,84.3,,73.0,,95.3,66.2,8.9,15.6,2.2,2.3,4.7,,,67.2,11.1,12.9,,4.0,4.8,,,5.4,2.7,0.5,5.3,2.9,2.3,6.2,24.9,16.3,9.4,7.4,16.8,,70.0,25.9,4.1,0.1,,90.0,6.2,7.8,87.9,19.0,1.4
0,22303,84,,2.4,1.9,2.8,6.1,6.7,16.7,16.4,23.8,12.6,10.8,89.2,15.3,14.4,0.9,0.4,2.1,,,,,,,,45.9,0.6,1.1,2.3,5.6,5.6,9.8,15.1,24.4,19.8,15.6,,,,54.1,,,,55.6,44.4,,,,,5.7,2.3,3.4,10.3,84.0,,6.7,,5.3,,6.7,,,3.8,3.5,9.4,,79.5,76.9,97.6,2.4,2.6,20.5,49.5,35.7,35.2,98.0,,66.6,,80.8,,95.7,55.2,5.6,32.8,0.9,1.3,4.3,,,57.9,15.8,16.9,0.2,5.2,4.1,,0.1,6.1,1.2,0.8,7.5,2.7,2.8,6.3,19.8,16.2,10.7,7.4,18.3,,65.7,30.1,4.2,,,88.1,10.5,11.0,82.4,16.1,5.8
